Pred_Len	Avg_Train_Loss	Std_Train_Loss	Avg_Test_Loss		Train_AvgD_Error	Train_FinalD_Error	Test_AvgD_Error	Test_FinalD_Error
2	0.009269727338003656	0.002497256362331568	0.22752177978263183	0.19797540438067732	0.23226859774230052	0.44019758382362834	0.5318333592957091
3	0.020436928238116162	0.007890243080959787	0.3112085027539212	0.24194532977122282	0.3261060546940913	0.5271594588817409	0.7496016221012901
4	0.03896089331020086	0.01238783079111119	0.5473498491252341	0.3003470445759219	0.4409046461624137	0.7213109166684107	1.1267763030751339
5	0.0649011904138886	0.01895329126515743	0.892263206342856	0.3690901680434306	0.5700307954439493	0.9128324561723614	1.464486126065289
6	0.09445221079737846	0.02665009663155711	0.9801614681879679	0.4404864248500453	0.7138603387960034	0.9893263299337144	1.6432543958124601
7	0.11998541419750747	0.028080564130680975	1.398428325653076	0.5005786793993289	0.8251468615535521	1.1654691803137138	1.9067683274304654
8	0.16324766238057425	0.043663857508745525	1.6619978576898575	0.5592086104909251	0.9437478023568876	1.2419517090069156	1.983983373150704
9	0.18894126760511618	0.0445161339090645	2.491290577252706	0.626593577033013	1.0569539490059512	1.4056066817908595	2.3637554376450227
10	0.24901301067585896	0.06373509841174485	3.6130182246367135	0.7059719074627493	1.1870995016978412	1.7243833089994123	3.0298880223302227
11	0.2742791853379458	0.06292833576828015	5.408041644096374	0.7467724224608197	1.2696358727424126	2.1844144632724936	3.584061128977518
12	0.36452116237746346	0.09210341099156757	3.001148832695825	0.8450243190560383	1.441045917807967	1.6139211151522577	2.616615343990489
